geneID	A1AbRi	A5AbRi	A9AbRi	A2CRi	A6CRi	A10CRi	A3AbTo	A7AbTo	A11AbTo	A4CTo	A8CTo	A12CTo
ENSRNOG00000050086	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000014265	10.8049342	5.718587851	7.330037514	7.051867629	4.997853191	8.284084621	7.269966711	9.824762085	6.61423357	7.837682428	9.316754203	7.913336601
ENSRNOG00000012098	37.24044119	22.07777079	45.39888704	14.18943253	22.07077626	45.2229952	107.1915948	107.2091593	76.47620521	108.9806036	102.3432469	87.30917823
ENSRNOG00000039556	15.5664847	18.61840755	14.08101144	20.5014517	15.01487189	12.9860733	16.41175426	13.96184048	14.76246522	13.86273656	15.06128141	13.5871121
ENSRNOG00000042245	55.47505506	53.30782124	48.11518824	35.58250394	53.63973432	46.21336842	68.35471625	70.2333001	72.28660441	70.08380359	69.15380193	72.08049718
ENSRNOG00000006652	71.85548649	62.96762833	64.83275195	64.71549697	64.68495481	58.32955231	71.66119782	67.54996264	62.88490521	67.40410634	65.9639435	64.78030886
ENSRNOG00000030253	0	0	0	0	0	0	0	0	0	0	0	0
Novel01320	0.458527813	0.368473406	0.146189981	0.524005512	0.679214878	0.257004937	0.352327534	0.327485822	0.699002439	0.236004142	0.456382761	0.654166041
ENSRNOG00000001915	7.562273418	1.011496663	1.024611685	3.274764553	0.690266642	0.783560287	1.250124637	2.065744976	1.883109256	1.488688482	2.494971148	2.962549548
ENSRNOG00000048610	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000000879	30.04762219	29.5328494	33.88356592	15.98505304	31.43301678	38.17699276	44.95462947	43.53589371	47.27066142	45.2608945	43.76256245	47.7287818
ENSRNOG00000025806	36.59761575	37.08000009	31.2856625	38.96831278	32.17480752	34.69006343	41.39636281	40.63706902	41.76702496	43.70628813	42.32325627	42.05511905
ENSRNOG00000007979	22.01644504	22.62924083	16.48796943	21.55520584	22.24691285	18.10643756	15.66689521	15.88364048	15.28810362	15.17751162	13.6967321	14.57714982
ENSRNOG00000049857	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000037705	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000000532	27.04150204	22.0275675	23.5019203	25.42681078	21.7939679	23.02059167	35.49218986	39.74259265	37.22710879	35.26860371	37.97652036	35.61981056
ENSRNOG00000014312	0.379718345	0	0	0	0	0.170265771	0	0	0	0	0	0
ENSRNOG00000031465	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000002085	0	0.037524568	0	0	0	0	0.060548017	0.021439593	0.02002077	0.021630756	0	0
ENSRNOG00000019444	79.4644384	58.47608289	72.98929322	60.21323751	61.75824962	73.21662004	82.47153752	95.92252734	87.07078377	88.14561462	93.01565263	89.72649235
ENSRNOG00000026361	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000001262	0.21885098	0.03908197	0.232583643	0	0.12967313	0.049066409	0.504487781	0.133976468	0.08340681	0.270342098	0.304958035	0.528384582
ENSRNOG00000012314	6.002164883	15.20084694	13.05280542	8.843360333	13.06948948	9.519893495	6.917992407	7.308336285	6.144109235	6.127562281	7.208401272	5.639768346
ENSRNOG00000004195	0.321380752	0.642785153	1.22956937	0.391758798	0.68552589	1.671643336	1.852089743	2.675708509	2.40065057	2.196705711	2.840510351	1.8057964
ENSRNOG00000042277	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049519	0.289909442	0.103542896	0	0	0	0.129995443	0	0	0.055244034	0	0.173131925	0
ENSRNOG00000016402	0	0.243749332	0	0.693271165	0	0.229515764	0	0.139265731	0.19507417	0.281014944	0.135856065	0.224691013
ENSRNOG00000049458	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000023092	0.077159774	0.027558076	0.032800587	0.117570904	0.060958066	0.034598456	0.088933034	0.062981023	0.205845797	0.031771292	0	0.237098026
Novel01245	22.393646	23.1714209	28.28660117	27.00507834	23.32752716	32.10351754	30.72682464	31.1520031	31.69955259	33.45834179	31.56106208	31.11970525
ENSRNOG00000041312	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000028534	2.614115411	1.450625085	3.379697802	1.097304198	2.099349435	3.836192062	5.013340823	5.660609353	5.500078216	4.376716517	5.246778871	4.798758055
ENSRNOG00000047770	2.075292342	0.494135404	0	0	2.186040754	0	0	0	2.109118747	0.569681285	2.203289449	0.607333133
ENSRNOG00000002070	0.506291127	0.568306867	0.122985222	0.220415017	0.342841795	0.454042056	0.333452845	0	0.275648283	0	0.172773474	0
ENSRNOG00000046892	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000050534	0.015433659	0.011024448	0.013121684	0.015677852	0.036578879	0.055363644	0.04743619	0	0.047055665	0.01270992	0.049156668	0.02709991
ENSRNOG00000014127	0	0.639841997	0.304624936	1.031240858	0.424596377	0.428429427	0.229426957	0.292458034	0.36413845	0.196710461	0.475496227	0.366995321
ENSRNOG00000004776	5.966109638	5.134534546	5.133494286	5.768433338	4.770156831	6.188425055	9.002883752	8.800820472	7.177404871	9.885611358	8.52811289	6.752519722
ENSRNOG00000046137	0	0.744890683	0	2.118615985	0	0	0	0	0	0	0	0
ENSRNOG00000003160	36.35932253	23.75478675	23.21142585	22.84282919	24.89643763	21.30251712	33.43809502	33.89185591	35.6081103	31.06415752	34.85262329	37.73311751
ENSRNOG00000007951	11.87422344	4.000483868	5.516073079	13.30561366	3.916776043	4.830386968	16.15515498	17.18623297	16.53875212	18.3727829	18.56872126	15.58369467
ENSRNOG00000032117	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017675	3.344429638	2.432401953	2.688334941	3.088495887	1.441188748	3.653675236	3.831370285	4.318146692	3.893334084	4.106266671	3.437725988	5.338611527
ENSRNOG00000046638	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000005420	0	0	0	0	0	0	0.022083878	0	0.021906725	0.023668371	0	0
ENSRNOG00000011290	18.25662359	26.90722543	15.5217656	22.37977922	23.55175716	16.02713391	15.33037506	13.45564914	16.44042948	16.04968675	14.41429853	13.99946396
ENSRNOG00000011865	71.48129357	100.6075369	80.31680392	111.3251685	86.65932411	71.60891849	50.04487241	57.11161005	53.10155356	52.72223555	49.05021471	45.49652565
ENSRNOG00000027434	6.307543623	6.126659125	5.362668138	6.343745646	5.873392988	5.79696974	5.520123607	6.323815356	5.797950426	5.323278552	6.019437119	6.05986225
ENSRNOG00000045743	0	0	0	0	0	0	0.071581211	0	0.035503499	0	0.148354823	0
ENSRNOG00000002911	0.211401439	0.226509875	0.059911107	0.322119374	0.306189016	0.157987402	0	0.115036443	0.134279497	0	0.028054997	0.030933256
ENSRNOG00000003272	4.491525569	4.411482056	3.871728535	3.738789727	3.84411363	4.1398906	5.464458495	5.39741747	5.753468796	5.085931404	5.960684849	7.448507069
ENSRNOG00000014287	26.80702158	26.27140054	26.0417765	40.94894873	23.98663822	25.22352545	29.29103141	31.88166919	30.77727313	29.91966111	29.21403173	32.56452239
ENSRNOG00000000626	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000024336	20.02867061	16.58429634	16.05455742	15.34565092	14.79597035	18.29485717	21.28882928	20.95960043	18.92366379	20.64936905	21.43240782	19.63607313
ENSRNOG00000050035	0.137603497	0.024572957	0.116990374	0.139780671	0	0.030850716	0.264332388	0.421191408	0.262211956	0.169978759	0.219135632	0.211415325
ENSRNOG00000000044	26.59622814	26.96668891	28.02717709	28.15418248	23.81727635	29.39031786	31.97425903	31.38187812	32.01199459	33.1239767	32.64215924	30.83977252
Novel01719	1.752063092	1.637626817	1.291517084	1.249635839	1.310545574	1.571250779	1.775924395	1.658315464	0.973185144	2.317782922	2.753083198	1.628223108
ENSRNOG00000048516	2.385742579	1.054959	1.642002702	0.807829997	2.154049914	2.037652152	3.491766375	3.431032059	2.078253594	3.274509502	2.713807736	3.690412876
ENSRNOG00000040010	0	0	0.065420553	0.23449439	0	0	0	0	0	0	0	0.067555778
ENSRNOG00000019094	0.326181959	0.326193959	2.329484802	0.795222807	0.051538309	1.755120551	0.150380695	0.212994647	0.29834873	0.322340671	0.25972483	0
ENSRNOG00000002835	60.17766304	67.6023516	56.08491666	51.11550632	44.11162484	66.87135757	73.59047013	77.67697679	46.74822762	77.33316559	79.38274616	57.3629882
ENSRNOG00000024848	0.336084222	0.586835311	0.698471926	0.417268835	0.619533998	0.669778767	0.602567647	0.94490049	0.967759724	0.707306053	0.564953561	0.721268959
ENSRNOG00000043045	0	0	0	0	0	0	0	0	0	0.027166105	0	0
ENSRNOG00000028649	6.381402448	9.016441929	6.200528968	5.983725709	10.2306561	6.729058207	5.118930674	5.323245015	5.060050363	4.985711858	5.323203331	5.315231659
ENSRNOG00000012804	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000022679	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046771	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000007636	26.98855276	17.60527661	12.6545321	16.05356041	20.85470552	13.42667222	24.40421445	22.58303768	21.98947912	25.95690669	23.16301218	26.69240536
ENSRNOG00000000440	18.75048657	19.52301663	13.50987075	20.90965748	18.98501437	16.72774815	23.44297173	19.65496043	19.80767285	24.52101202	22.3855904	21.67741529
ENSRNOG00000026501	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000037709	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016095	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008097	0	0	0	0	0	0	0	0	0.097358772	0	0.101705774	0
ENSRNOG00000036745	5.65276501	5.114594606	9.355633137	0.612501709	5.239894883	8.178634569	17.02659866	19.44041431	16.25807474	18.12409975	23.76557843	14.88850642
ENSRNOG00000048204	0	0	0	0	0	0	0	1.326263178	0	0.446029533	0	0.475508887
ENSRNOG00000046941	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047372	15.52626123	9.75207458	16.15912733	5.438592758	6.978997926	15.12429744	13.16436059	18.1357597	15.71131848	16.75430478	19.82327375	10.57597353
ENSRNOG00000049496	4.207747265	0.908683173	3.45262926	1.19283421	1.430188078	2.369412744	6.353584352	7.90742626	6.600965658	7.172079936	8.726754288	7.38836918
ENSRNOG00000006924	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000030527	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000007713	8.540017023	5.27089929	7.578782672	6.421174555	6.288197087	7.647121165	11.25064727	11.43534673	11.7307074	10.92113525	11.09374137	14.20257951
ENSRNOG00000050099	0	0	0	0	0	0	0	0	0	0	1.545362739	1.135937897
Novel00927	0	0.135741639	0.107709633	0.193037993	0.150129272	0	0.146017882	0.413630583	0.579386202	0.156494496	0.554817447	0.278062767
Novel01707	8.06171256	4.208191598	5.448099811	6.824388028	3.919351175	8.898149635	13.89797915	16.53512732	15.20453097	12.76726549	13.00299298	14.88145861
ENSRNOG00000050713	0	0.133621622	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048732	0	0	0	0	0	0	0	0	0	0	0.130594034	0
ENSRNOG00000026356	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000025340	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049769	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000026540	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048128	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019260	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008108	20.9130698	21.76922356	27.06410379	13.7396557	20.31622987	26.26837639	22.37464477	24.36579312	23.37714971	23.03995529	22.72312042	21.46166267
ENSRNOG00000008643	8.804067352	8.062629368	8.44485282	9.440219692	7.54990435	8.401611802	7.111865036	9.121005411	7.25556157	6.723588977	8.268564443	6.573391838
ENSRNOG00000033517	24.49253385	14.36457089	10.37523305	27.23711473	14.52923889	8.708895222	0.198102982	0.070146761	9.760186968	0.070772214	0	8.374922209
ENSRNOG00000009168	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047088	102.2655557	91.8425486	96.84639746	69.13303291	100.7564854	97.95156654	114.5373625	118.4955615	122.273461	109.0870717	116.4023643	114.1122676
ENSRNOG00000024346	0.102671823	0.036669857	0.043645748	0	0	0.092076126	0.157783712	0.209512552	0.313035993	0.211380639	0.245259626	0.180281106
ENSRNOG00000043263	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000051306	0	0	0	0	0	0	0.160977235	0	0	0	0	0
ENSRNOG00000005023	0.074965854	0.107098017	0	0	0	0.067229403	0.057602906	0.061190254	0.057140824	0	0.119384246	0.065816144
ENSRNOG00000026176	0	0.073827923	0.029290859	0	0	0	0.052944682	0.028120965	0.026259984	0	0.109729899	0.030246867
Novel00999	1.475114328	1.229307167	1.005925535	1.155058066	1.201793573	1.219532796	0.814675094	1.76844813	1.557718943	1.164169453	1.859737169	1.659313726
ENSRNOG00000032086	0	0	0	0	0	0	0	0	0	0.115537771	0.111712969	0
ENSRNOG00000030073	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000000435	12.84884779	9.969805975	8.62059931	15.09545009	6.907798876	9.166740961	15.58216132	13.67095253	12.29689342	14.80702744	14.6437193	13.33492314
Novel01788	0.809852403	0.262948766	0.438159154	0	0.058163887	0.726275912	1.97998607	2.403764664	1.571282354	1.151968795	3.92772911	1.098831391
ENSRNOG00000018487	193.325962	109.976966	247.8037489	166.641706	110.3666058	244.7530084	179.2113094	245.9903721	197.8130514	183.5278181	243.7244149	167.8330677
ENSRNOG00000020705	1.012018141	1.612615708	1.820112777	2.01652112	2.029547029	1.326460468	1.525337777	1.08022104	1.246083806	1.602724508	1.425693981	2.118729849
ENSRNOG00000022244	0	0	0.062070912	0	0	0	0.168294383	0.059591762	0.111296235	0.060123103	0	0.064096809
ENSRNOG00000006978	3.809417253	5.256694476	4.23247471	4.221480178	5.23247952	4.115072608	3.858466747	3.674751507	3.827514752	4.990888089	4.205224999	4.028567858
ENSRNOG00000048543	0	0	0	0	0	0.183209952	0.156976339	0	0	0	0	0
ENSRNOG00000047672	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000007842	34.40623753	34.6542996	31.8632243	52.88900722	34.08144136	37.43975907	37.05655052	37.28839936	38.03946311	40.70325832	40.61671791	37.4110536
ENSRNOG00000047308	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000001222	29.11721708	27.51260396	26.48775428	29.0437737	23.0552238	27.70382665	39.24172204	38.57392162	37.92495109	38.26832695	38.88557152	37.85462283
ENSRNOG00000025853	0	0	0	0	0	0	0	0	0	0.129589662	0	0
ENSRNOG00000001283	22.4271727	18.86258373	15.87755233	26.44908467	16.23588832	15.75367074	20.09399324	21.32218959	22.42440279	21.06754631	19.69111512	22.80933721
ENSRNOG00000047743	0	0	0	0	0	0	0	0.750385746	0	0.757076445	0	0
ENSRNOG00000047998	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010177	0	0	0.04622713	0	0	0	0.041778917	0.044380791	0	0.044776506	0	0
ENSRNOG00000012726	4.692158982	2.754793512	3.360822945	3.134070381	3.122951276	4.179108341	3.605401366	4.577560146	3.600975855	4.168447584	4.043248968	4.048934115
ENSRNOG00000004976	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018944	5.276974382	6.411685857	5.718061546	3.126939142	7.152586141	5.173154469	6.738068426	7.917805905	7.590992454	7.668867655	7.744550177	7.971331693
ENSRNOG00000030187	0.117097501	0.223051065	0	0.158600303	0.277529476	0.140017438	0.059984255	0.063719907	0.089254606	0.192864167	0.124319684	0
ENSRNOG00000050386	0	0.080669735	0	0	0	0	0.057851194	0	0.028693561	0	0.089924125	0
ENSRNOG00000046907	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000022160	0	0	0	0	0.176537939	0.133598729	0.343406661	0.790384986	0.794854453	0.674750435	0.474482376	0.784741746
ENSRNOG00000001854	0.47990262	0.665435677	1.608050418	0.229409731	0.646758926	1.64555848	2.733100772	1.728161111	2.431451743	2.952445191	2.427624375	2.205784862
ENSRNOG00000034169	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000004941	18.46127346	15.28030098	16.65672356	19.77396076	16.37074708	16.59361847	18.1419126	21.04856744	20.13424908	18.68513656	19.66656954	19.84658423
ENSRNOG00000028386	0.957694618	1.150519629	1.369388729	1.017067674	1.341248369	1.678682591	2.441788963	2.025340218	1.692222845	2.437738983	1.663792406	2.33132675
ENSRNOG00000000554	0	0.172392662	0.20518778	0	0	0.216434555	0.278165327	0	0.091977976	0.69562119	0	0.105942395
ENSRNOG00000011762	0.83707878	0.597935413	1.684317985	0.992043627	1.014012115	1.87673134	2.229766148	1.822022897	1.403692648	1.769333609	1.644107961	1.298344354
ENSRNOG00000025979	0	0.206657043	0	0.073471672	0	0.064863151	0.055575474	0.118073119	0.275648283	0	0.172773474	0.126999268
ENSRNOG00000029077	33.33811421	80.94163662	71.61392047	73.13526906	74.11038799	52.95697621	38.83371519	40.09421501	33.38590443	33.88013167	38.54777917	32.22719242
ENSRNOG00000007241	10.03489577	9.317239204	9.432789021	8.752315216	6.428682121	11.06898318	13.62179756	14.24686379	10.89341513	13.89523325	15.58596821	11.87189903
ENSRNOG00000047015	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000030557	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047927	0	0.034658108	0.041251293	0	0	0.043512364	0.037281881	0.079207384	0.110948434	0.039956812	0.038634068	0.042597671
ENSRNOG00000042846	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000011104	211.6059587	211.1978468	304.7439298	344.7026828	210.1530924	293.382112	170.5646036	177.771073	146.1745619	142.046468	157.0474883	133.3839578
ENSRNOG00000012513	8.668346403	9.543911882	12.88333304	8.507567314	10.68422321	12.01136069	14.22275921	18.51324832	15.67353625	14.59914578	18.8903296	13.7902013
Novel00557	2.890610693	1.561188647	5.274837433	1.503982185	1.838061008	4.046518098	10.72634691	10.76133422	11.12395198	8.999354715	9.487373261	11.26538613
ENSRNOG00000001169	0.381402528	1.0216515	0.689069711	0.629585303	0.772125108	0.619950975	0.842562869	0.856120755	0.981161178	1.060062003	0.949045694	0.837129259
ENSRNOG00000008934	26.88866149	49.90767579	30.4209538	21.85665366	49.78231692	30.45074323	26.39557144	26.41926298	28.36245424	28.00609304	23.13829482	26.99917847
ENSRNOG00000017538	1.376712818	2.028267612	1.243635051	1.048871461	1.121624667	1.89053718	1.917353858	1.615362418	1.344498265	1.346328062	1.267501951	1.699710031
ENSRNOG00000050858	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000042918	0	0	0.026249166	0	0.024391308	0.027687938	0	0.075602276	0.117665153	0	0.024583764	0.027105898
ENSRNOG00000042474	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000031266	3.97804352	4.197437473	4.480891936	3.261505215	3.748965123	4.599734721	4.220395081	3.593176599	3.432346932	4.456685847	3.505204269	2.960661259
ENSRNOG00000045566	0	0	0	0	0	0	0	0	0	0.767170798	0	0
ENSRNOG00000047808	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000031539	0.222227021	0.317478854	0.491236776	0	0.526693979	0.239151922	1.05869157	0.761842016	0.643670305	0.915041505	0.813969687	1.443768396
ENSRNOG00000048318	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008902	0	0	0.129228127	0	0	0.045437131	0	0	0	0	0.040343045	0
ENSRNOG00000015007	20.86016341	12.15454879	19.92378257	13.1420081	12.33361056	17.50820926	47.18708757	47.64267315	52.439857	47.29663027	49.4575229	53.91519977
ENSRNOG00000010768	32.0271341	26.78431658	24.49099693	22.6358362	30.82355493	24.68888234	33.57509527	35.91408402	38.83356034	30.11184306	35.47030903	35.0899088
ENSRNOG00000047023	3.425662466	2.59308085	3.064640544	2.908542691	2.665961886	2.155079966	3.850141958	4.757659787	2.513694489	3.684272491	4.641177226	2.96266569
ENSRNOG00000002247	8.919341556	8.539167932	9.215714476	7.864986203	7.291162968	8.554345538	8.138555205	6.976990868	7.317875439	8.339921902	8.631015295	6.743120709
Novel01777	14.93618954	16.12219455	12.91038103	13.06521794	12.12772313	12.42737911	8.416318122	9.211386064	8.538549321	7.858489465	8.457282066	7.576516901
ENSRNOG00000016393	0	0	0.028125882	0.134419764	0	0	0.050838928	0.054005035	0	0.081729843	0.210731283	0
ENSRNOG00000012435	0	0	0	0	0.033822015	0	0.131583108	0	0	0.035256011	0	0.03758618
ENSRNOG00000046485	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000011973	0.025069313	0.017907311	0.063941725	0	0	0.044964337	0.077051895	0.020462618	0.038216899	0.06193521	0.039923257	0
ENSRNOG00000029078	7.919307431	3.844703189	3.964010448	4.527268211	4.360550627	3.966072951	3.082066358	4.085515325	4.546817083	2.936178715	4.121978335	3.972995746
ENSRNOG00000029233	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000006827	2.199112085	1.949370727	2.297682962	3.041342742	1.234984533	2.423623806	3.56277357	3.092602307	2.665791727	3.054718762	3.881866811	2.62855254
ENSRNOG00000021088	2.624156827	1.835415307	1.812732892	2.221397042	1.511669418	1.323756416	1.302240335	1.606459624	1.666830935	1.755848657	2.045973203	1.871897662
ENSRNOG00000018588	44.75216471	26.80227033	33.00103469	21.64773196	21.76634588	29.75904401	65.85003533	67.52817779	66.48204207	69.44650684	68.2989728	65.28301915
ENSRNOG00000005884	197.6031004	191.7131835	188.5391717	211.7561313	174.1681332	185.8482558	126.3439695	132.4028555	117.9306594	115.0756196	126.2395662	112.6815595
ENSRNOG00000005522	11.05940363	6.402259985	5.035566734	10.86168165	5.383104859	5.264571652	5.839802448	6.160706376	5.473345105	6.345129815	6.928047806	6.764497395
ENSRNOG00000012138	51.88043386	42.55902976	35.30842411	66.03689662	42.18347748	36.56453584	37.63348204	43.01669324	37.2353769	38.72237427	39.09893368	37.4028332
Novel00990	0.519465989	0.450573812	0.88329907	0.150767149	0.469017772	0.665510395	0.484684247	0.60572827	0.424231931	0.488903323	0.443173595	0.293184184
ENSRNOG00000009258	0	0.066721492	0.238242764	0	0.110690232	0.335068469	0.861271252	0.838666421	0.533976421	0.923066468	0.669381721	0.574043483
ENSRNOG00000012576	53.12640682	67.60849506	68.29158754	63.48333832	64.84277201	67.8612199	44.25836535	49.48131887	48.92480429	46.48816122	49.32862029	41.91964593
ENSRNOG00000013968	10.62553276	9.536085366	10.57806129	11.07041108	8.705329538	11.04927474	12.49104532	14.25732917	13.86759283	11.91640949	12.46199796	12.46480207
